,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
11712,12011,3,1,2,0,1,Im a ghetto ass nigga you suburban,ghetto ass nigga suburban
11713,12012,3,0,3,0,1,Im a queer.... #mmm,queer mmm
11714,12013,3,0,3,0,1,"Im a rich niggaaaaa, i need a rich bitch.",rich niggaaaaa rich bitch
11715,12014,6,0,6,0,1,Im a south side niggah fuck around fuck around,south side niggah fuck fuck
11716,12015,3,0,1,2,2,Im a twat,twat
11717,12016,3,0,3,0,1,Im a westside niggah so you know im rockin wit Game,westside niggah rockin wit game
11718,12017,3,0,3,0,1,Im about to fuck taylors bitch ass up,fuck taylor bitch ass
11719,12018,3,0,3,0,1,Im about to get all the pussy.,pussy
11720,12019,3,0,3,0,1,Im addicted to bad bitches like I never had bitches,addict bad bitch bitch
11721,12020,3,0,3,0,1,"Im allowed to trip on my bitch , she cant trip on me tho",allow trip bitch can not trip tho
11722,12021,3,0,3,0,1,Im back bitches!!!!!!,back bitch
11723,12022,3,0,3,0,1,Im back to square one . No bitches .no weed a lotta hang ova,back square bitch weed lotta hang ova
11724,12023,3,0,3,0,1,"Im done with life""@Gmel_Genuine: Im just ready to wake up and have pussy for breakfast everyday""",life gmel genuine ready wake pussy breakfast everyday
11725,12024,3,0,3,0,1,Im elated i passed on my creative gene to my daughter but she also got the retarded gene too.,elated pass creative gene daughter retarded gene
11726,12025,3,0,3,0,1,Im from the 210 you already know bout to bust a flow on this bitch hoe names miguel is chillin with my nigga tono,bout bust flow bitch hoe name miguel chillin nigga tono
11727,12026,3,0,3,0,1,Im getting sleepy this water doing a bitch right,sleepy water bitch right
11728,12027,3,0,0,3,2,Im glad I met this chick. Reminds me the trash I left behind,glad meet chick remind trash leave behind
11729,12028,3,0,3,0,1,Im hardly on this hoe anymore lol,hardly hoe anymore lol
11730,12029,6,0,6,0,1,"Im ice cube, u can call me the grinch. i got ur list but i aint giving u shit, bitch.",ice cube call grinch list be not give shit bitch
11731,12030,6,1,5,0,1,Im in a full suit bow tie and all at a restaurant &amp; called my frat a bitch ass nigga.Caught myself Bc Im around white ppl staring at me lol,full suit bow tie restaurant amp call frat bitch ass nigga catch myself white ppl stare lol
11732,12031,3,0,0,3,2,Im in mickey ds and he gone ask for a double cheese burger wit no cheese!!! #FOH,mickey go ask double cheese burger wit cheese foh
11733,12032,6,1,5,0,1,"Im just a young niggah out here chasing ins, til im in the driver seat of my benz",young niggah chasing in til driver seat benz
11734,12033,3,0,3,0,1,Im just a young niggah tryna live my life long,young niggah tryna live life
11735,12034,3,0,3,0,1,Im just gettin started oh yeah we got it bitch,gettin start yeah bitch
11736,12035,3,0,3,0,1,Im just in my car jamming to Taylor Swift with my side bitch,car jamming taylor swift side bitch
11737,12036,3,0,3,0,1,Im looking for a reason to really spazz on a bitch (never my lady) but....a bitch none the less lol,look reason spazz bitch lady bitch none less lol
11738,12037,3,0,3,0,1,Im mad james let me drink that shit... payback is a bitch,mad jame let drink shit payback bitch
11739,12038,3,1,2,0,1,"Im married to a retard, must be why we're so good together. Nigga hunching me in his sleep.",marry retard must good together nigga hunch sleep
11740,12039,3,0,3,0,1,Im n a tight circle bitch you can't get thru dis loop,tight circle bitch thru dis loop
11741,12040,3,0,3,0,1,Im never cuffin unless my bitch grown or act grown. I can't deal wit lil girls nbs,cuffin unless bitch grow act grow deal wit lil girl nbs
11742,12041,3,0,3,0,1,Im not tongue kissing these bitches tho,tongue kiss these bitch tho
11743,12042,3,0,3,0,1,"Im nt rey talk about a dumbass bitch thats lost in this world, she really need to be saved at save http://t.co/E0JVa37bim try it, it wrks",rey talk dumbass bitch that s lose world save save http jva bim try wrk
11744,12043,9,1,8,0,1,Im only cocky to hoes hmmm i wonder why prolyy cuz i dont fuck wit yall,cocky hoes hmmm wonder prolyy cuz do not fuck wit you all
11745,12044,3,0,2,1,1,Im order to be a real nicca you gotta be Real ... Nicca!,order real nicca get to real nicca
11746,12045,3,0,3,0,1,Im prolly wit yo bitch big butt cant fit up in the 6!,prolly wit bitch big butt can not fit
11747,12046,3,0,0,3,2,Im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7JNMoW,ready iubb hoosier hoosierstate ncaa big michigan gameday btown http jnmow
11748,12047,3,0,2,1,1,"Im retarded for real, im sitting here getting mad thinking my daughter ignoring me then I remember she aint here.",retarded real sit mad thinking daughter ignore remember be not
11749,12048,3,1,2,0,1,"Im rick james bitch, show me ya titties",rick james bitch show titty
11750,12049,3,0,3,0,1,Im sippin hot tea bitch,sippin hot tea bitch
11751,12050,3,0,3,0,1,Im smoking good n my bitch conceited! --- @JAYREIDOFFICIAL,smoke good bitch conceite jayreidofficial
11752,12051,3,2,1,0,0,Im soooooo tired of this dick dyke showing up on my fb feed. Real studs dont fucc niggas. Just be bisexual.,soooooo tired dick dyke show feed real stud do not fucc niggas bisexual
11753,12052,3,0,3,0,1,Im sorry but you didn't have to be a bitch last night.,sorry didn bitch
11754,12053,3,0,3,0,1,"Im sorry, I use to be on that shit, but im not worried about the next bitch #unbothered #threatenwho",sorry shit worry next bitch unbothered threatenwho
11755,12054,6,1,5,0,1,Im start askin dese hoe niggas if they got sand in they pussy....,start askin dese hoe niggas sand pussy
11756,12055,3,0,3,0,1,Im still going trick or treating. Thats free munchies bitch,trick treat that s free munchie bitch
11757,12056,3,0,3,0,1,Im such a bitch sometimes&#128553;&#128553;,bitch
11758,12057,3,0,0,3,2,Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.,tell man kfromtheg roethlisberger record expunge trash
11759,12058,3,0,3,0,1,Im the biggest pussy when it comes to scary stuff,big pussy scary stuff
11760,12059,3,0,3,0,1,Im the man around this bitch baby check out my wrist watch &#8986;&#128130;,man bitch baby check wrist watch
11761,12060,9,2,6,1,1,Im the niggah she really wanna ride wit,niggah wanna ride wit
11762,12061,3,0,3,0,1,Im thinkin about using this beat and yeah I made it too bitch lol http://t.co/HTUk4USZJo,thinkin beat yeah bitch lol http htuk uszjo
11763,12062,3,0,3,0,1,Im tired of all these weak ass men in my mentions tellin me why it is ok or justified to punch a woman in the face. That shit is bitch made.,tired these weak ass man mention tellin justify punch woman face shit bitch
11764,12063,3,0,3,0,1,Im tired of seeing this disturbing bitch with 3 tits,tired see disturb bitch tit
11765,12064,6,0,6,0,1,Im tired of these bitches actin like they loyal lol,tire these bitch actin loyal lol
11766,12065,3,0,3,0,1,Im trying to come back as a fine ass bitch next lifetime....,try back fine ass bitch next lifetime
11767,12066,3,0,3,0,1,"Im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever",try take word bitch outta vocabulary hard shit
11768,12067,6,0,6,0,1,"Im way out of your league hoe, please excuse my ego",way league hoe please excuse ego
11769,12068,3,0,3,0,1,"Im wearin one of walmart jackets around walmart, is that ghetto? Lmao fuck it.",wearin walmart jackets walmart ghetto lmao fuck
11770,12069,3,0,3,0,1,Im wit yo bitch smokin. Let her keep the mid Imma roll this potent,wit bitch smokin let mid imma roll potent
11771,12070,3,0,3,0,1,Ima be home tomorrow so line up a bitch for me,i m a home line bitch
11772,12071,3,0,3,0,1,Ima have to fuck with my nigga Omar about those weed brownies,i m a fuck nigga omar weed brownie
11773,12072,3,0,3,0,1,"Ima hypocrite. I'll say ""I dont fuck with hoes"" then 2 days later let a hoe play with my dick in the McDonald's drive thru. Love their fries",i m a hypocrite say do not fuck hoe let hoe play dick mcdonald drive thru love fry
11774,12073,3,0,3,0,1,Ima kill cay &#128514;&#128557; ugh she stay on my last nerve but I love that's funccy bitch,i m a kill cay ugh stay nerve love funccy bitch
11775,12074,3,0,3,0,1,Ima knock that pussy out like fight !&#128074;&#128527;&#128064; http://t.co/XvWl4RGD7u,i m a knock pussy fight http rgd
11776,12075,3,0,3,0,1,Ima knock the pussy out like fight night. &#128074;&#128074;,i m a knock pussy fight
11777,12076,6,0,6,0,1,Ima pull up eat on that pussy and dip &#128525;,i m a pull eat pussy dip
11778,12077,3,0,3,0,1,Ima pull up eat on that pussy and dip...,i m a pull eat pussy dip
11779,12078,3,0,3,0,1,Ima pull up eat on that pussy n dip,i m a pull eat pussy dip
11780,12079,3,0,3,0,1,Ima shmurda dance in that pussy hoe !!,i m a shmurda dance pussy hoe
11781,12080,6,0,5,1,1,Ima side bitch from time to time and I stay in my place,i m a side bitch stay place
11782,12081,3,0,3,0,1,Ima spread that pussy out like a acre,i m a spread pussy acre
11783,12082,4,0,3,1,1,Ima start friend zoning these hoes &#128514;&#128514;&#128514;,i m a start friend zone these hoe
11784,12083,3,0,3,0,1,Ima tear that pussy UUUUP,i m a tear pussy uuuup
11785,12084,6,0,0,6,2,Ima trash @ForeverMEM85 in fantasy,i m a trash forevermem fantasy
11786,12085,6,0,5,1,1,Imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive,imma home problem coon leave bar drank shot crown royal think drive
11787,12086,3,1,2,0,1,Imma knock the pussy out like fight night,imma knock pussy fight
11788,12087,3,0,3,0,1,Imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl don't got time for the BS frfr,imma limit association these grade bitch next life go ppl don frfr
11789,12088,3,0,3,0,1,Imma treat you how you act ... If you act like a bitch you'll get treated like a bitch,imma treat act act bitch treat bitch
11790,12089,3,0,2,1,1,In 2014 I'm resolved to perfect my bitch face.,resolve perfect bitch face
11791,12090,3,0,2,1,1,"In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/nMua12yr2W http://t.co/qi1YqNmemw",hope recruit woman isis open jihadi finish school http nmua http yqnmemw
11792,12091,3,0,3,0,1,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@ChanteGooden I hate hoes that take pride in being the other chick&#187;",movie everybody ain star star extras chantegooden hate hoe take pride chick
11793,12092,3,0,3,0,1,"In case you forgot hoe I been up since 4:18 on the dot made 100,000 dollars at work and still haven't slept.",case forget hoe dot dollar work haven sleep
11794,12093,3,0,3,0,1,"In class still drunk from last night and this broad is doing a presentation on Chipotle, bitch can I live #tease #feedme",class drunk broad presentation chipotle bitch live tease feedme
11795,12094,3,0,3,0,1,In class tearing up like a bitch,class tearing bitch
11796,12095,3,0,3,0,1,In da club makin movies. I feel like tyler perry. Fuckin niggas bitches.dey like why did.i gt married.,club makin movie feel tyler perry fuckin niggas bitches dey marry
11797,12096,3,1,2,0,1,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,elementary school tie girl tetherball pole tetherball cause bein bitch
11798,12097,3,0,3,0,1,In life you must ask yourself...are you a chosen one or a basic bitch? #letsbereal,life must ask yourself choose basic bitch letsbereal
11799,12098,3,0,3,0,1,In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.,support niggas bitch kid well gratitude die
11800,12099,3,1,2,0,1,"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments.",opinion lhha spot description atlanta dumb hoe niggas ratchet broad stupid argument
11801,12100,6,2,4,0,1,In my opinion every bitch gay.,opinion bitch gay
11802,12101,3,0,3,0,1,In order to be a real nicca you gots to be REAL nicca!,order real nicca got real nicca
11803,12102,3,0,3,0,1,"In other news, my eyelid is STILL spasming. Putting on mascara today was a bitch. #wtf",news eyelid spasming put mascara bitch wtf
11804,12103,3,0,3,0,1,In other words call you a bitch.,word call bitch
11805,12104,6,2,4,0,1,In reality lame niggas and corny niggas get bitches bc it's sooo many of dem niggas nbs lol,reality lame niggas corny niggas bitch sooo many dem niggas nbs lol
11806,12105,3,0,2,1,1,In redneck land ;) #Tennessee,redneck land tennessee
11807,12107,3,0,3,0,1,"In the past week, both Paula Dean AND my uncle lost their jobs for saying ""nigger"". Bullllllshiiiiitttt",paula dean uncle lose job say nigg bullllllshiiiiitttt
11808,12108,3,0,3,0,1,"In the words of lil Debbie ""I'm that bitch""",word lil debbie bitch
11809,12109,3,0,3,0,1,"In this update you will find lots of hardcore cock sucking, ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh",update find lot hardcore cock suck ass pound pussy pulse thrill http lvodrmiwih
